#timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1413394891255760384,0.5113791,0.2845662,0.5466340,0.1133749,0.8515183,-0.1346365,0.4938985
1413394891355760640,0.5264739,0.2576595,0.5469459,0.1184132,0.8535886,-0.1362244,0.4886795
1413394891455760384,0.5649069,0.2217470,0.5523712,0.1298568,0.8389890,-0.1337030,0.5112319
1413394891555760384,0.6206401,0.1836963,0.5617865,0.1409142,0.8177320,-0.1305847,0.5425913
1413394891655760640,0.6854311,0.1396272,0.5715570,0.1547978,0.8007252,-0.1304321,0.5637945
1413394891755760384,0.7383489,0.0863325,0.5798356,0.1822757,0.7878270,-0.1561080,0.5672165
1413394891855760640,0.8275421,0.0520993,0.5962650,0.1754152,0.7855799,-0.1354779,0.5777019
1413394891955760384,0.9060914,0.0140500,0.6259481,0.1856708,0.7685585,-0.1323697,0.5977645
1413394892055760384,0.9871776,-0.0121747,0.6619742,0.1897941,0.7554734,-0.1254205,0.6144167
1413394892155760640,1.0611339,-0.0318588,0.6975901,0.1844126,0.7508306,-0.1129735,0.6240853
1413394892255760384,1.1268811,-0.0189991,0.7307663,0.1679547,0.7523856,-0.0929844,0.6301278
1413394892355760640,1.1814069,0.0024478,0.7541106,0.1424165,0.7580966,-0.0697459,0.6325683
1413394892455760384,1.2253192,0.0301047,0.7592591,0.1110030,0.7634215,-0.0432688,0.6348179
1413394892555760384,1.2544369,0.0671309,0.7535026,0.0790060,0.7696533,-0.0128770,0.6334241
1413394892655760640,1.2712077,0.1104930,0.7481156,0.0428326,0.7815212,0.0205527,0.6220672
1413394892755760384,1.2782196,0.1542656,0.7499380,0.0090520,0.7928678,0.0550291,0.6068364
1413394892855760640,1.2788393,0.2002575,0.7571884,-0.0224439,0.7980906,0.0899303,0.5953655
1413394892955760384,1.2750530,0.2475089,0.7657333,-0.0486640,0.8050703,0.1238675,0.5780575
1413394893055760384,1.2653717,0.2987084,0.7768262,-0.0736334,0.8075572,0.1626224,0.5621240
1413394893155760640,1.2553147,0.3529432,0.7919349,-0.0910755,0.8030056,0.2032831,0.5527778
1413394893255760384,1.2311462,0.4136226,0.8082390,-0.1173195,0.7937277,0.2418103,0.5456741
1413394893355760640,1.2014527,0.4749131,0.8300229,-0.1449385,0.7780458,0.2718273,0.5474919
1413394893455760384,1.1831566,0.5398031,0.8519698,-0.1512490,0.7614248,0.2934860,0.5578728
1413394893555760384,1.1597271,0.6101844,0.8683956,-0.1546727,0.7474144,0.3105066,0.5665983
1413394893655760640,1.1351930,0.6863347,0.8731690,-0.1480444,0.7362848,0.3220526,0.5764110
1413394893755760384,1.1020429,0.7590776,0.8692178,-0.1394609,0.7247811,0.3307350,0.5880964
1413394893855760640,1.0467198,0.8383279,0.8631247,-0.1396870,0.7188220,0.3310495,0.5951375
1413394893955760384,0.9916900,0.9317615,0.8518528,-0.1453364,0.7190609,0.3253240,0.5966515
1413394894055760384,0.9166567,1.0140145,0.8402228,-0.1622532,0.7141542,0.3267286,0.5974162
1413394894155760640,0.8323346,1.1059301,0.8240986,-0.1871688,0.7108630,0.3304922,0.5919599
1413394894255760384,0.7366139,1.1958770,0.8025021,-0.2265983,0.7118866,0.3330354,0.5752895
1413394894355760640,0.6288493,1.2744327,0.7807142,-0.2585601,0.7109983,0.3455434,0.5551827
1413394894455760384,0.5183733,1.3496503,0.7556418,-0.2824239,0.7083773,0.3634587,0.5351038
1413394894555760384,0.4102326,1.4208249,0.7265462,-0.2953950,0.7026408,0.3861847,0.5195181
1413394894655760640,0.3005914,1.4858520,0.6944656,-0.3100997,0.6950397,0.4053802,0.5063841
1413394894755760384,0.1924016,1.5531199,0.6611022,-0.3141925,0.6821336,0.4247424,0.5055401
1413394894855760640,0.0863402,1.6094383,0.6279604,-0.3169421,0.6752946,0.4395221,0.5003452
1413394894955760384,-0.0202947,1.6680092,0.5962681,-0.3223982,0.6765481,0.4458794,0.4894217
1413394895055760384,-0.1272316,1.7151418,0.5677013,-0.3319937,0.6824276,0.4440383,0.4763430
1413394895155760640,-0.2330908,1.7576696,0.5425508,-0.3333284,0.6870532,0.4444208,0.4683378
1413394895255760384,-0.3344139,1.7945037,0.5223181,-0.3342032,0.6889476,0.4416472,0.4675545
1413394895355760640,-0.4306963,1.8336032,0.5077423,-0.3227624,0.6859204,0.4445339,0.4772078
1413394895455760384,-0.5255715,1.8712817,0.4993041,-0.3039849,0.6787769,0.4519897,0.4925042
1413394895555760384,-0.6227521,1.9104292,0.5019161,-0.2895806,0.6786249,0.4554138,0.4982063
1413394895655760640,-0.7183726,1.9512948,0.5200733,-0.2895489,0.6831420,0.4499128,0.4970482
1413394895755760384,-0.8178941,1.9960991,0.5518291,-0.2950226,0.6908410,0.4430523,0.4892903
1413394895855760640,-0.9163240,2.0429752,0.5894449,-0.3006763,0.6941794,0.4379707,0.4856855
1413394895955760384,-1.0129445,2.0893410,0.6176553,-0.3038670,0.6940024,0.4365924,0.4851933
1413394896055760384,-1.1038940,2.1374593,0.6336916,-0.3055978,0.6930516,0.4368355,0.4852465
1413394896155760640,-1.1931259,2.1870534,0.6383681,-0.3067726,0.6922827,0.4382478,0.4843284
1413394896255760384,-1.2834613,2.2383639,0.6327944,-0.3140674,0.6949210,0.4347155,0.4790291
1413394896355760640,-1.3743159,2.2888918,0.6209479,-0.3352263,0.7035554,0.4206883,0.4643861
1413394896455760384,-1.4565506,2.3389089,0.6100011,-0.3531603,0.7111281,0.4087988,0.4499536
1413394896555760384,-1.5234622,2.3843342,0.5949144,-0.3694689,0.7184947,0.3963443,0.4360840
1413394896655760640,-1.5761703,2.4245751,0.5723323,-0.3876753,0.7258668,0.3811526,0.4213644
1413394896755760384,-1.6044645,2.4566344,0.5401586,-0.4055443,0.7321292,0.3656683,0.4071945
1413394896855760640,-1.6064477,2.4775982,0.5026328,-0.4208974,0.7346661,0.3515371,0.3994154
1413394896955760384,-1.5747315,2.4804850,0.4662605,-0.4288245,0.7333596,0.3429042,0.4008864
1413394897055760384,-1.5084588,2.4642989,0.4363816,-0.4349165,0.7349704,0.3373959,0.3960178
1413394897155760640,-1.4039934,2.4339068,0.4169500,-0.4301699,0.7343099,0.3420621,0.3984173
1413394897255760384,-1.2651252,2.3892048,0.4044645,-0.4134070,0.7305313,0.3564023,0.4103610
1413394897355760640,-1.0972318,2.3337255,0.4004560,-0.3733675,0.7150264,0.3898684,0.4442259
1413394897455760384,-0.9150548,2.2720172,0.4011520,-0.3430206,0.6988619,0.4142129,0.4715469
1413394897555760384,-0.7294071,2.2078313,0.4041803,-0.3250148,0.6894344,0.4282861,0.4854035
1413394897655760640,-0.5453967,2.1434332,0.4104657,-0.3179456,0.6838997,0.4347608,0.4921126
1413394897755760384,-0.3648427,2.0780254,0.4206542,-0.3188347,0.6787333,0.4352589,0.4982121
1413394897855760640,-0.1903183,2.0109670,0.4355949,-0.3218872,0.6730960,0.4346114,0.5044238
1413394897955760384,-0.0219357,1.9421195,0.4554286,-0.3237197,0.6676448,0.4336943,0.5112389
1413394898055760384,0.1382671,1.8699688,0.4779269,-0.3203984,0.6678232,0.4364729,0.5107332
1413394898155760640,0.2904159,1.7962520,0.5024706,-0.3134366,0.6665862,0.4429231,0.5111159
1413394898255760384,0.4335418,1.7219026,0.5309738,-0.3043922,0.6614810,0.4514197,0.5157601
1413394898355760640,0.5671735,1.6485453,0.5600741,-0.2924543,0.6504129,0.4662592,0.5234844
1413394898455760384,0.6860954,1.5783055,0.5894704,-0.2843203,0.6378397,0.4859978,0.5254795
1413394898555760384,0.7864618,1.5123465,0.6190071,-0.2842465,0.6253713,0.5089402,0.5187432
1413394898655760640,0.8668919,1.4507828,0.6519953,-0.2855908,0.6130991,0.5299879,0.5115273
1413394898755760384,0.9282600,1.3920728,0.6824075,-0.2893632,0.6112442,0.5445560,0.4960930
1413394898855760640,0.9682039,1.3403207,0.7166434,-0.2879686,0.6098151,0.5564762,0.4853182
1413394898955760384,0.9874333,1.2982438,0.7537840,-0.2768463,0.6021204,0.5696061,0.4861647
1413394899055760384,0.9838633,1.2700814,0.7883685,-0.2683878,0.6018175,0.5765508,0.4830869
1413394899155760640,0.9657229,1.2503786,0.8118379,-0.2666136,0.6111606,0.5781930,0.4702049
1413394899255760384,0.9281017,1.2472043,0.8255926,-0.2636113,0.6129366,0.5806468,0.4665482
1413394899355760640,0.8722746,1.2580544,0.8300698,-0.2703525,0.6140162,0.5771170,0.4656497
1413394899455760384,0.8016367,1.2848307,0.8234948,-0.2969574,0.6236799,0.5637668,0.4527766
1413394899555760384,0.7192452,1.3220499,0.8073778,-0.3227230,0.6261076,0.5592025,0.4371861
1413394899655760640,0.6293632,1.3681552,0.7858041,-0.3402313,0.6169906,0.5684620,0.4247542
1413394899755760384,0.5347373,1.4246948,0.7659715,-0.3548251,0.6012101,0.5858382,0.4116300
1413394899855760640,0.4339872,1.4891950,0.7495224,-0.3744887,0.5775862,0.6037923,0.4019792
1413394899955760384,0.3279223,1.5615598,0.7360576,-0.4009280,0.5539567,0.6170870,0.3893487
1413394900055760384,0.2178541,1.6401270,0.7346369,-0.4280196,0.5320646,0.6277175,0.3737342
1413394900155760640,0.1067124,1.7184194,0.7471092,-0.4547566,0.5074606,0.6359701,0.3622459
1413394900255760384,-0.0042785,1.7951343,0.7629750,-0.4775887,0.4865981,0.6431199,0.3486088
1413394900355760640,-0.1117859,1.8672800,0.7723137,-0.4928105,0.4618483,0.6527556,0.3431386
1413394900455760384,-0.2158631,1.9334393,0.7734044,-0.4988670,0.4336539,0.6676287,0.3425608
1413394900555760384,-0.3189526,1.9911158,0.7674447,-0.4947217,0.4049299,0.6879058,0.3436099
1413394900655760640,-0.4242188,2.0404090,0.7559282,-0.4909487,0.3749119,0.7052940,0.3478087
1413394900755760384,-0.5370136,2.0768368,0.7466519,-0.4932591,0.3467309,0.7181572,0.3474527
1413394900855760640,-0.6602386,2.0954535,0.7482095,-0.4979654,0.3228146,0.7315558,0.3356297
1413394900955760384,-0.7979235,2.0971772,0.7673078,0.5076129,-0.2986569,-0.7426397,-0.3187779
1413394901055760384,-0.9453761,2.0802793,0.8021527,0.5200279,-0.2713305,-0.7520136,-0.3007095
1413394901155760640,-1.0983110,2.0449296,0.8373451,0.5395654,-0.2438896,-0.7567367,-0.2770138
1413394901255760384,-1.2519523,1.9932120,0.8649486,0.5662029,-0.2270747,-0.7550984,-0.2401621
1413394901355760640,-1.4045348,1.9331010,0.8843379,0.5910423,-0.2157675,-0.7516248,-0.1979230
1413394901455760384,-1.5511096,1.8665351,0.8989305,0.6167484,-0.2045746,-0.7432192,-0.1593611
1413394901555760384,-1.6812983,1.7947184,0.9044417,0.6319590,-0.1902110,-0.7397892,-0.1309942
1413394901655760640,-1.7954002,1.7211026,0.8986928,0.6267473,-0.1690954,-0.7524082,-0.1116980
1413394901755760384,-1.8960536,1.6447399,0.8859169,0.6159361,-0.1377134,-0.7691121,-0.1006195
1413394901855760640,-1.9818935,1.5632465,0.8776848,0.6115564,-0.0961692,-0.7797473,-0.0935112
1413394901955760384,-2.0589472,1.4768017,0.8764499,0.6145949,-0.0532579,-0.7828162,-0.0814586
1413394902055760384,-2.1303766,1.3830912,0.8789289,0.6160257,-0.0180505,-0.7850912,-0.0617915
1413394902155760640,-2.1911914,1.2799211,0.8872189,0.6171551,0.0127326,-0.7856536,-0.0413021
1413394902255760384,-2.2452346,1.1700490,0.8904127,0.6220939,0.0388570,-0.7817595,-0.0184786
1413394902355760640,-2.2887824,1.0542071,0.8879554,0.6322810,0.0641754,-0.7720764,-0.0005102
1413394902455760384,-2.3168987,0.9336371,0.8805004,0.6410814,0.0823810,-0.7627503,0.0209767
1413394902555760384,-2.3221270,0.8093077,0.8702481,0.6402610,0.0825148,-0.7612901,0.0607834
1413394902655760640,-2.3147262,0.6951050,0.8524432,0.6313080,0.0725317,-0.7655753,0.1004183
1413394902755760384,-2.2971763,0.5923802,0.8441662,0.6167645,0.0589401,-0.7735833,0.1330277
1413394902855760640,-2.2680439,0.5119486,0.8396673,0.6033228,0.0539274,-0.7822050,0.1457692
1413394902955760384,-2.2358329,0.4520771,0.8332171,0.5921674,0.0573892,-0.7917652,0.1383913
1413394903155760640,-2.1636579,0.3750995,0.7904827,0.5712797,0.0449558,-0.8111676,0.1167289
1413394903355760640,-2.1047582,0.3458184,0.7022212,0.5420836,0.0138608,-0.8359505,0.0844990
1413394903555760384,-2.0802618,0.3627514,0.6379786,0.5717052,-0.0036628,-0.8193030,0.0433865
1413394903655760640,-2.0765946,0.3808954,0.6258737,0.5821204,-0.0045765,-0.8126975,0.0252543
1413394903755760384,-2.0722653,0.4073348,0.6290795,0.5858077,-0.0030013,-0.8103474,0.0125449
1413394903855760640,-2.0823436,0.4359909,0.6584214,0.5857768,0.0039651,-0.8104604,-0.0019228
1413394903955760384,-2.0699796,0.4531672,0.6789048,0.5828703,0.0083802,-0.8123002,-0.0189807
1413394904055760384,-2.0781293,0.4617887,0.6971180,0.5770260,-0.0086453,-0.8163113,-0.0245393
1413394904155760640,-2.0764384,0.4763380,0.6993147,0.5669578,-0.0404771,-0.8224415,-0.0225925
1413394904255760384,-2.0741080,0.4937069,0.6929130,0.5521270,-0.0751264,-0.8298953,-0.0280273
1413394904355760640,-2.0770156,0.5153482,0.6774368,0.5374638,-0.1093489,-0.8349424,-0.0452406
1413394904455760384,-2.0868808,0.5428944,0.6545910,0.5270943,-0.1440623,-0.8345474,-0.0703441
1413394904555760384,-2.1069808,0.5741860,0.6308483,0.5294414,-0.1763175,-0.8232721,-0.1040529
1413394904655760640,-2.1340025,0.6088068,0.6114260,0.5407689,-0.2101670,-0.8031237,-0.1356140
1413394904755760384,-2.1658677,0.6440125,0.5972429,0.5469162,-0.2438800,-0.7836328,-0.1653021
1413394904855760640,-2.1982973,0.6829226,0.5872925,0.5505391,-0.2746883,-0.7635821,-0.1959478
1413394904955760384,-2.2299918,0.7185843,0.5815690,0.5576415,-0.3039209,-0.7384215,-0.2267196
1413394905055760384,-2.2571981,0.7475188,0.5816165,0.5702804,-0.3316967,-0.7066356,-0.2557806
1413394905155760640,-2.2764583,0.7685744,0.5831391,0.5768531,-0.3606462,-0.6784200,-0.2773466
1413394905255760384,-2.2839462,0.7768000,0.5800554,0.5574897,-0.3993576,-0.6726615,-0.2779303
1413394905355760640,-2.2827544,0.7783287,0.5724302,0.5091682,-0.4403929,-0.6921504,-0.2602492
1413394905455760384,-2.2761863,0.7815921,0.5659994,-0.4529516,0.4732038,0.7175432,0.2367379
1413394905555760384,-2.2704253,0.8019762,0.5634025,-0.4083179,0.4934505,0.7356444,0.2204779
1413394905655760640,-2.2868622,0.8663917,0.5727603,-0.3974784,0.4872731,0.7413509,0.2344669
1413394905755760384,-2.2947658,0.9410354,0.5978118,-0.4363647,0.4620694,0.7211965,0.2755962
1413394905855760640,-2.3186723,1.0334178,0.6258655,-0.4955213,0.4284383,0.6848197,0.3192510
1413394905955760384,-2.3425756,1.1179618,0.6553050,0.5470114,-0.3977373,-0.6482702,-0.3497560
1413394906055760384,-2.3603907,1.1827509,0.6833225,0.5876496,-0.3790923,-0.6175118,-0.3600503
1413394906155760640,-2.3654725,1.2194152,0.7125986,0.6137745,-0.3792541,-0.5983471,-0.3484652
1413394906255760384,-2.3531688,1.2249575,0.7434406,0.6048801,-0.4041529,-0.6064586,-0.3209183
1413394906355760640,-2.3243394,1.2216096,0.7710701,0.5641310,-0.4393906,-0.6336579,-0.2952453
1413394906455760384,-2.2658999,1.1914083,0.7874055,0.5073561,-0.4716809,-0.6632147,-0.2832899
1413394906555760384,-2.2048623,1.1748723,0.7974552,-0.4425657,0.4991232,0.6887631,0.2839314
1413394906655760640,-2.1449888,1.1611816,0.7962585,-0.3977119,0.5203792,0.6955991,0.2952501
1413394906755760384,-2.0935369,1.1678920,0.7958715,-0.3970517,0.5276608,0.6751147,0.3288529
1413394906855760640,-2.0538952,1.1970174,0.7949599,-0.4272947,0.5189187,0.6351100,0.3804968
1413394906955760384,-2.0244125,1.2260998,0.7925077,-0.4671566,0.4997780,0.5882012,0.4312842
1413394907055760384,-1.9978457,1.2344076,0.7906173,0.5031056,-0.4781531,-0.5454585,-0.4698185
1413394907155760640,-1.9768894,1.2114560,0.7869652,0.5259893,-0.4730958,-0.5188558,-0.4799003
1413394907255760384,-1.9550597,1.1525559,0.7762341,0.5070583,-0.4993984,-0.5344935,-0.4558616
1413394907355760640,-1.9291952,1.0773481,0.7573489,-0.4679137,0.5419453,0.5673972,0.4067095
1413394907455760384,-1.8962337,0.9909046,0.7400912,-0.4359718,0.5983744,0.5835017,0.3337702
1413394907555760384,-1.8562924,0.9142515,0.7177182,-0.4143406,0.6477187,0.5780236,0.2732600
1413394907655760640,-1.8028249,0.8591061,0.6938465,-0.3889642,0.6744942,0.5730887,0.2556049
1413394907755760384,-1.7203309,0.8334714,0.6764722,-0.3740933,0.6625620,0.5735527,0.3034848
1413394907855760640,-1.6298007,0.8293836,0.6622913,-0.3832562,0.6210944,0.5643133,0.3858847
1413394907955760384,-1.5418151,0.8339601,0.6393625,-0.4045370,0.5774703,0.5464939,0.4519096
1413394908055760384,-1.4593654,0.8290797,0.6080671,-0.4227538,0.5494517,0.5326960,0.4854039
1413394908155760640,-1.3853287,0.8128111,0.5672354,-0.4106459,0.5567054,0.5439979,0.4748846
1413394908255760384,-1.3121863,0.7872918,0.5205334,-0.3776481,0.5812608,0.5746410,0.4350926
1413394908355760640,-1.2550268,0.7492001,0.4751583,-0.3435400,0.6064440,0.5995019,0.3934508
1413394908455760384,-1.2027300,0.7334186,0.4438140,-0.3248221,0.6269210,0.6120793,0.3561173
1413394908555760384,-1.1551614,0.7454555,0.4323480,-0.3258217,0.6357136,0.6133303,0.3369486
1413394908655760640,-1.1391906,0.8413978,0.4672145,-0.3521563,0.6077989,0.6055177,0.3740517
1413394908755760384,-1.1170132,0.9086647,0.5061766,-0.3979913,0.5653701,0.5821892,0.4278029
1413394908855760640,-1.0904432,0.9586348,0.5487404,-0.4371072,0.5283205,0.5580489,0.4673287
1413394908955760384,-1.0758234,0.9853512,0.6043390,-0.4740392,0.5039119,0.5325853,0.4875577
1413394909055760384,-1.0638098,0.9884629,0.6645854,-0.4914013,0.5075032,0.5241832,0.4756020
1413394909155760640,-1.0502064,0.9722921,0.7195364,-0.4745744,0.5404634,0.5425705,0.4339305
1413394909255760384,-1.0116740,0.9664182,0.7550361,-0.4310767,0.5802670,0.5694419,0.3914064
1413394909355760640,-0.9802369,0.9415525,0.7894813,-0.3910147,0.6179128,0.5786012,0.3612642
1413394909455760384,-0.9460846,0.9149613,0.8202219,-0.3729654,0.6453508,0.5642729,0.3549863
1413394909555760384,-0.9029114,0.9079973,0.8486961,-0.3802490,0.6568271,0.5315189,0.3761337
1413394909655760640,-0.8517597,0.9153458,0.8782799,-0.3990204,0.6565414,0.4952772,0.4055078
1413394909755760384,-0.7933979,0.9173717,0.9172840,-0.4126104,0.6422563,0.4675600,0.4456986
1413394909855760640,-0.7291698,0.9117529,0.9609067,-0.4208819,0.6150813,0.4492504,0.4926536
1413394909955760384,-0.6645899,0.8902403,1.0017324,-0.4171920,0.6010965,0.4457841,0.5156650
1413394910055760384,-0.5986490,0.8539567,1.0247350,-0.3853001,0.6157589,0.4715431,0.5000319
1413394910155760640,-0.5419933,0.8084186,1.0316047,-0.3497768,0.6427610,0.4988684,0.4643758
1413394910255760384,-0.4978274,0.7640127,1.0275607,-0.3215901,0.6703422,0.5183350,0.4225517
1413394910355760640,-0.4629910,0.7316090,1.0162694,-0.3024905,0.6893665,0.5307184,0.3893729
1413394910455760384,-0.4385994,0.7042130,0.9943178,-0.2917537,0.6991145,0.5376724,0.3701718
1413394910555760384,-0.3932066,0.6996882,0.9814975,-0.3070906,0.6836289,0.5333287,0.3923104
1413394910655760640,-0.3362666,0.7194522,0.9749806,-0.3481338,0.6456832,0.5129600,0.4458342
1413394910755760384,-0.2868899,0.7457993,0.9668329,-0.3909877,0.6073882,0.4859562,0.4919906
1413394910855760640,-0.2359241,0.7584903,0.9544954,-0.4268452,0.5842043,0.4632595,0.5117608
1413394910955760384,-0.1899548,0.7486241,0.9419751,-0.4494020,0.5746783,0.4502426,0.5148440
1413394911055760384,-0.1463599,0.7131469,0.9273074,-0.4523056,0.5874256,0.4552694,0.4930321
1413394911155760640,-0.1044268,0.6549144,0.9037662,-0.4091848,0.6137230,0.4907026,0.4638132
1413394911255760384,-0.0618152,0.5840667,0.8786557,-0.3586585,0.6414983,0.5263194,0.4275885
1413394911355760640,-0.0206581,0.5195960,0.8494289,-0.3208652,0.6630052,0.5461302,0.3990130
1413394911455760384,0.0192758,0.4692678,0.8184379,-0.3005519,0.6747558,0.5535590,0.3846370
1413394911555760384,0.0563777,0.4377883,0.7830194,-0.2956694,0.6769983,0.5515093,0.3874151
1413394911655760640,0.0991768,0.4312764,0.7467568,-0.3174145,0.6621681,0.5323909,0.4211192
1413394911755760384,0.1385451,0.4404849,0.7177766,-0.3549389,0.6322478,0.5013983,0.4721027
1413394911855760640,0.1675454,0.4447703,0.7006159,-0.3839559,0.6026480,0.4734386,0.5150234
1413394911955760384,0.1899577,0.4268752,0.6884786,-0.3894578,0.5942481,0.4648619,0.5282947
1413394912055760384,0.2043788,0.3947205,0.6824088,-0.3656016,0.6190822,0.4796110,0.5030368
1413394912155760640,0.2206223,0.3566067,0.6753701,-0.3287501,0.6549438,0.5004565,0.4609938
1413394912255760384,0.2287334,0.3187335,0.6778555,-0.2973047,0.6817724,0.5079269,0.4345188
1413394912355760640,0.2352390,0.2957694,0.6834591,-0.2755434,0.7001082,0.5022395,0.4262392
1413394912455760384,0.2422962,0.2937157,0.6939388,-0.2662563,0.7176773,0.4818545,0.4264540
1413394912555760384,0.2530636,0.3081830,0.7130479,-0.2702950,0.7264623,0.4516719,0.4417981
1413394912655760640,0.2643470,0.3427821,0.7359389,-0.2813264,0.7282035,0.4147256,0.4675230
1413394912755760384,0.2807445,0.3792144,0.7587855,-0.2877041,0.7311395,0.3815249,0.4869293
1413394912855760640,0.2982722,0.4186703,0.7816947,-0.2881469,0.7359328,0.3579645,0.4972280
1413394912955760384,0.3191556,0.4562994,0.8051237,-0.2745084,0.7379254,0.3515034,0.5065141
1413394913055760384,0.3438553,0.4935303,0.8276534,-0.2572740,0.7353056,0.3547233,0.5170176
1413394913155760640,0.3699470,0.5308156,0.8539125,-0.2468418,0.7321635,0.3596110,0.5231498
1413394913255760384,0.3893499,0.5730544,0.8784603,-0.2479296,0.7264327,0.3690851,0.5240254
1413394913355760640,0.4023879,0.6193716,0.9062700,-0.2629742,0.7116243,0.3838319,0.5264109
1413394913455760384,0.4092876,0.6683555,0.9300825,-0.2799859,0.6933567,0.4088040,0.5232052
1413394913555760384,0.4089915,0.7164761,0.9422939,-0.2929763,0.6693761,0.4433094,0.5192084
1413394913655760640,0.3999960,0.7631581,0.9437776,-0.3028049,0.6415792,0.4834595,0.5127887
1413394913755760384,0.3773845,0.8075226,0.9286803,-0.3143048,0.6212138,0.5222719,0.4924814
1413394913855760640,0.3478668,0.8574908,0.9058520,-0.3369861,0.6070660,0.5527469,0.4608493
1413394913955760384,0.3064946,0.9075909,0.8709668,-0.3661545,0.5935279,0.5745430,0.4284341
1413394914055760384,0.2580474,0.9590525,0.8296398,-0.3933698,0.5748866,0.5933294,0.4033928
1413394914155760640,0.2057774,1.0147947,0.7899799,-0.4125023,0.5477864,0.6156815,0.3882116
1413394914255760384,0.1490706,1.0720640,0.7632487,-0.4249974,0.5146028,0.6410026,0.3790473
1413394914355760640,0.0847326,1.1300671,0.7532418,-0.4372706,0.4813009,0.6640755,0.3689818
1413394914455760384,0.0107574,1.1862164,0.7589535,-0.4489569,0.4498103,0.6845786,0.3570161
1413394914555760384,-0.0740316,1.2410026,0.7770386,-0.4603210,0.4254036,0.6997092,0.3428460
1413394914655760640,-0.1676897,1.2922022,0.7914986,-0.4777487,0.4154392,0.7049348,0.3197395
1413394914755760384,-0.2668987,1.3395766,0.7968515,-0.4924761,0.4060929,0.7094160,0.2988057
1413394914855760640,-0.3678916,1.3832428,0.7924765,0.5026290,-0.3932924,-0.7158570,-0.2832561
1413394914955760384,-0.4681803,1.4206203,0.7761244,0.5094932,-0.3726273,-0.7237127,-0.2789362
1413394915055760384,-0.5682104,1.4525396,0.7500515,0.5155324,-0.3443006,-0.7327258,-0.2807069
1413394915155760640,-0.6729105,1.4750824,0.7234130,0.5194527,-0.3107323,-0.7451349,-0.2799793
1413394915255760384,-0.7828028,1.4849414,0.7021810,0.5212683,-0.2741520,-0.7596260,-0.2758414
1413394915355760640,-0.9035765,1.4840741,0.6838318,0.5266740,-0.2386010,-0.7710308,-0.2668250
1413394915455760384,-1.0295525,1.4648655,0.6697952,0.5360597,-0.2044199,-0.7786672,-0.2540272
1413394915555760384,-1.1595963,1.4248676,0.6605028,0.5518765,-0.1740150,-0.7816626,-0.2327117
1413394915655760640,-1.2956724,1.3659622,0.6526321,0.5789855,-0.1550801,-0.7785304,-0.1860549
1413394915755760384,-1.4323224,1.2930522,0.6446974,0.6023618,-0.1329818,-0.7754601,-0.1346763
