#timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403637136388318976,0.0189907,-0.0400098,0.1772492,-0.0236634,0.8367996,0.0306868,0.5461363
1403637136488318976,0.0130022,-0.0397739,0.1150354,-0.0323373,0.8491782,0.0304715,0.5262339
1403637136588318976,0.0066624,-0.0413399,0.0852526,-0.0378745,0.8553745,0.0286330,0.5158295
1403637136688318976,0.0044507,-0.0418853,0.0968288,-0.0357040,0.8578581,0.0317367,0.5116614
1403637136788319232,0.0042488,-0.0415428,0.1525212,-0.0364503,0.8562083,0.0323933,0.5143243
1403637136888318976,0.0060323,-0.0417952,0.2396851,-0.0353762,0.8467233,0.0341963,0.5297535
1403637136988318976,0.0096984,-0.0443295,0.3382778,-0.0285549,0.8335049,0.0297002,0.5509738
1403637137088318976,0.0117928,-0.0464299,0.4270568,-0.0239359,0.8196610,0.0204399,0.5719836
1403637137188318976,0.0123921,-0.0456481,0.4863376,-0.0321850,0.8071313,0.0123360,0.5893649
1403637137288319232,0.0146120,-0.0472826,0.5034116,-0.0355516,0.7999384,0.0137519,0.5988703
1403637137388318976,0.0176778,-0.0488326,0.4776000,-0.0354181,0.7965929,0.0162233,0.6032596
1403637137488318976,0.0212175,-0.0481667,0.4179469,-0.0350496,0.7996490,0.0200724,0.5991078
1403637137588318976,0.0223820,-0.0470913,0.3355901,-0.0275543,0.8109204,0.0274042,0.5838646
1403637137688318976,0.0217640,-0.0456949,0.2463197,-0.0195718,0.8275859,0.0296150,0.5602155
1403637137788319232,0.0162549,-0.0426792,0.1652129,-0.0238612,0.8407778,0.0298373,0.5400306
1403637137888318976,0.0060234,-0.0417667,0.1050884,-0.0303262,0.8491507,0.0327313,0.5262624
1403637137988318976,-0.0001845,-0.0432000,0.0800930,-0.0307695,0.8579351,0.0373756,0.5114721
1403637138088318976,-0.0012629,-0.0468776,0.1027878,-0.0320288,0.8634987,0.0368650,0.5019812
1403637138188318976,0.0032431,-0.0500628,0.1709538,-0.0334733,0.8582961,0.0430635,0.5102479
1403637138288319232,0.0092818,-0.0550596,0.2665968,-0.0205077,0.8433163,0.0493222,0.5347564
1403637138388318976,0.0134247,-0.0552117,0.3639193,-0.0154474,0.8236898,0.0434519,0.5651624
1403637138488318976,0.0151640,-0.0538741,0.4423529,-0.0095195,0.8060793,0.0358762,0.5906424
1403637138588318976,0.0148101,-0.0529939,0.4833800,-0.0080649,0.7952136,0.0304328,0.6055114
1403637138688318976,0.0172214,-0.0533882,0.4798360,-0.0119614,0.7922169,0.0294903,0.6094093
1403637138788319232,0.0222970,-0.0541980,0.4362353,-0.0165199,0.7964248,0.0269793,0.6039096
1403637138888318976,0.0304652,-0.0548940,0.3633925,-0.0157485,0.8061825,0.0246125,0.5909449
1403637138988318976,0.0353556,-0.0543090,0.2762292,-0.0230624,0.8153148,0.0258748,0.5779796
1403637139088318976,0.0385682,-0.0513410,0.1910386,-0.0378945,0.8214129,0.0261750,0.5684714
1403637139188318976,0.0382547,-0.0461179,0.1191171,-0.0475029,0.8260909,0.0274725,0.5608588
1403637139288319232,0.0399731,-0.0405303,0.0672867,-0.0514693,0.8283051,0.0315088,0.5570178
1403637139388318976,0.0435741,-0.0376161,0.0385667,-0.0510880,0.8289013,0.0373548,0.5558032
1403637139488318976,0.0464845,-0.0356616,0.0250784,-0.0562090,0.8271320,0.0453938,0.5573442
1403637139588318976,0.0475627,-0.0327044,0.0172908,-0.0614929,0.8236178,0.0489512,0.5616726
1403637139688318976,0.0489175,-0.0304870,0.0106471,-0.0618680,0.8199765,0.0531361,0.5665575
1403637139788319232,0.0498904,-0.0304846,0.0027465,-0.0622480,0.8185385,0.0547878,0.5684349
1403637139888318976,0.0496172,-0.0328539,0.0002456,-0.0638290,0.8127164,0.0516689,0.5768434
1403637139988318976,0.0480183,-0.0352284,-0.0010369,-0.0639499,0.8079814,0.0438660,0.5840824
1403637140088318976,0.0453701,-0.0377781,-0.0006036,-0.0624600,0.8021015,0.0366922,0.5927779
1403637140188318976,0.0426394,-0.0399031,0.0005545,-0.0599626,0.7969756,0.0317923,0.6001864
1403637140288319232,0.0421018,-0.0423335,-0.0008737,-0.0579946,0.7980121,0.0292441,0.5991312
1403637140388318976,0.0420690,-0.0427460,-0.0014693,-0.0609715,0.7976631,0.0264791,0.5994288
1403637140488318976,0.0419941,-0.0426677,-0.0014790,-0.0611884,0.7978121,0.0262963,0.5992164
1403637140588318976,0.0419180,-0.0423823,-0.0015156,-0.0621700,0.7977824,0.0254985,0.5991894
1403637140688318976,0.0419146,-0.0423557,-0.0015388,-0.0623261,0.7978051,0.0255429,0.5991411
1403637140788319232,0.0418853,-0.0423442,-0.0015023,-0.0622845,0.7978771,0.0255709,0.5990483
1403637140888318976,0.0418567,-0.0423487,-0.0014740,-0.0622260,0.7979477,0.0253963,0.5989679
1403637140988318976,0.0418581,-0.0423488,-0.0014821,-0.0621675,0.7979729,0.0253650,0.5989417
1403637141088318976,0.0418443,-0.0423457,-0.0014520,-0.0620975,0.7980217,0.0252950,0.5988868
1403637141188318976,0.0418233,-0.0423438,-0.0014333,-0.0620056,0.7980945,0.0252501,0.5988012
1403637141288319232,0.0418186,-0.0423554,-0.0014239,-0.0619230,0.7981140,0.0252555,0.5987835
1403637141388318976,0.0418043,-0.0423550,-0.0014120,-0.0618521,0.7981539,0.0252180,0.5987393
1403637141488318976,0.0418029,-0.0423520,-0.0014131,-0.0617886,0.7981909,0.0251744,0.5986983
1403637141588318976,0.0417952,-0.0423480,-0.0013990,-0.0617177,0.7982496,0.0251338,0.5986291
1403637141688318976,0.0417795,-0.0423533,-0.0014060,-0.0617093,0.7982761,0.0250089,0.5985998
1403637141788319232,0.0417785,-0.0423565,-0.0013953,-0.0616321,0.7983154,0.0250144,0.5985552
1403637141888318976,0.0417751,-0.0423808,-0.0014046,-0.0615589,0.7983354,0.0249981,0.5985367
1403637141988318976,0.0417823,-0.0423657,-0.0014019,-0.0615420,0.7983537,0.0249185,0.5985174
1403637142088318976,0.0417655,-0.0423670,-0.0013922,-0.0614839,0.7983837,0.0249183,0.5984834
1403637142188318976,0.0417683,-0.0423720,-0.0014019,-0.0614720,0.7983820,0.0249115,0.5984871
1403637142288319232,0.0417625,-0.0423566,-0.0013967,-0.0614638,0.7984045,0.0248426,0.5984608
1403637142388318976,0.0417514,-0.0423838,-0.0014011,-0.0613514,0.7984370,0.0248483,0.5984287
1403637142488318976,0.0417654,-0.0423693,-0.0014163,-0.0614221,0.7984476,0.0248045,0.5984091
1403637142588318976,0.0417597,-0.0423763,-0.0014135,-0.0613815,0.7984487,0.0247819,0.5984127
1403637142688318976,0.0417531,-0.0423811,-0.0014098,-0.0613380,0.7984933,0.0247653,0.5983584
1403637142788319232,0.0417411,-0.0423836,-0.0013982,-0.0613028,0.7985326,0.0246797,0.5983132
1403637142888318976,0.0417161,-0.0423877,-0.0013982,-0.0611935,0.7985561,0.0246103,0.5982958
1403637142988318976,0.0417040,-0.0423929,-0.0013972,-0.0612212,0.7985652,0.0245869,0.5982817
1403637143088318976,0.0417002,-0.0424056,-0.0013849,-0.0611327,0.7986049,0.0245354,0.5982400
1403637143188318976,0.0416940,-0.0423993,-0.0013798,-0.0610742,0.7986321,0.0245058,0.5982108
1403637143288319232,0.0416952,-0.0424025,-0.0013822,-0.0610422,0.7986409,0.0244742,0.5982036
1403637143388318976,0.0416885,-0.0424164,-0.0013977,-0.0610034,0.7986664,0.0244629,0.5981740
1403637143488318976,0.0417065,-0.0424115,-0.0013955,-0.0609757,0.7986500,0.0243995,0.5982013
1403637143588318976,0.0417054,-0.0424192,-0.0013852,-0.0608895,0.7986490,0.0243575,0.5982131
1403637143688318976,0.0416914,-0.0424193,-0.0014162,-0.0609017,0.7987244,0.0243259,0.5981126
1403637143788319232,0.0416925,-0.0424083,-0.0014092,-0.0608475,0.7987042,0.0242926,0.5981463
1403637143888318976,0.0416803,-0.0424172,-0.0014074,-0.0608113,0.7987245,0.0242559,0.5981244
1403637143988318976,0.0416759,-0.0423709,-0.0014342,-0.0609335,0.7987373,0.0244816,0.5980857
1403637144088318976,0.0416692,-0.0423574,-0.0014346,-0.0609486,0.7987107,0.0244144,0.5981224
1403637144188318976,0.0416821,-0.0424237,-0.0014650,-0.0608531,0.7987458,0.0242575,0.5980917
1403637144288319232,0.0416778,-0.0424179,-0.0014850,-0.0610155,0.7987790,0.0242136,0.5980325
1403637144388318976,0.0416755,-0.0423621,-0.0014583,-0.0611569,0.7986452,0.0242310,0.5981961
1403637144488318976,0.0417012,-0.0423614,-0.0014455,-0.0613145,0.7985681,0.0243861,0.5982766
1403637144588318976,0.0416768,-0.0424276,-0.0014645,-0.0609818,0.7986773,0.0240174,0.5981797
1403637144688318976,0.0417090,-0.0424262,-0.0014808,-0.0611285,0.7986667,0.0241086,0.5981752
1403637144788319232,0.0417293,-0.0424109,-0.0014711,-0.0612298,0.7985509,0.0242601,0.5983133
1403637144888318976,0.0417389,-0.0423448,-0.0014585,-0.0613317,0.7985659,0.0243703,0.5982784
1403637144988318976,0.0416510,-0.0423270,-0.0014712,-0.0614175,0.7986409,0.0247376,0.5981544
1403637145088318976,0.0416519,-0.0424327,-0.0014670,-0.0612289,0.7986455,0.0244870,0.5981779
1403637145188318976,0.0416532,-0.0424711,-0.0014744,-0.0611250,0.7986910,0.0243041,0.5981352
1403637145288319232,0.0416578,-0.0424806,-0.0014743,-0.0611192,0.7986771,0.0242362,0.5981571
1403637145388318976,0.0416640,-0.0424995,-0.0014779,-0.0610989,0.7986398,0.0242585,0.5982081
1403637145488318976,0.0416617,-0.0424974,-0.0014762,-0.0611480,0.7986111,0.0242477,0.5982418
1403637145588318976,0.0416798,-0.0424830,-0.0014835,-0.0610866,0.7986147,0.0242698,0.5982424
1403637145688318976,0.0416674,-0.0424678,-0.0014618,-0.0611018,0.7986554,0.0243394,0.5981836
1403637145788319232,0.0416739,-0.0424782,-0.0014596,-0.0610539,0.7986470,0.0242874,0.5982019
1403637145888318976,0.0416541,-0.0424739,-0.0014468,-0.0609527,0.7986675,0.0242088,0.5981881
1403637145988318976,0.0416615,-0.0424794,-0.0014460,-0.0609605,0.7986697,0.0242738,0.5981817
1403637146088318976,0.0416825,-0.0424761,-0.0014587,-0.0609921,0.7986824,0.0242674,0.5981618
1403637146188318976,0.0416988,-0.0425202,-0.0014626,-0.0608884,0.7986529,0.0243815,0.5982070
1403637146288319232,0.0417120,-0.0424655,-0.0014100,-0.0611695,0.7985994,0.0242331,0.5982558
1403637146388318976,0.0417226,-0.0424786,-0.0014287,-0.0612376,0.7985722,0.0243002,0.5982825
1403637146488318976,0.0416951,-0.0424357,-0.0014376,-0.0613941,0.7985672,0.0244160,0.5982684
1403637146588318976,0.0417147,-0.0424426,-0.0014694,-0.0615549,0.7985428,0.0244723,0.5982821
1403637146688318976,0.0417055,-0.0424496,-0.0014693,-0.0614578,0.7985062,0.0245477,0.5983379
1403637146788319232,0.0417040,-0.0424656,-0.0014529,-0.0614362,0.7985307,0.0246096,0.5983049
1403637146888318976,0.0417121,-0.0424637,-0.0014647,-0.0614524,0.7985048,0.0247206,0.5983331
1403637146988318976,0.0417160,-0.0424988,-0.0014467,-0.0613163,0.7984836,0.0248292,0.5983709
1403637147088318976,0.0417201,-0.0425016,-0.0014700,-0.0614815,0.7985093,0.0248237,0.5983199
1403637147188318976,0.0417344,-0.0424693,-0.0014732,-0.0615408,0.7984767,0.0248525,0.5983561
1403637147288319232,0.0417477,-0.0424856,-0.0014856,-0.0616154,0.7984645,0.0248483,0.5983649
1403637147388318976,0.0417674,-0.0424705,-0.0015032,-0.0617786,0.7984262,0.0249090,0.5983967
1403637147488318976,0.0417693,-0.0424572,-0.0015179,-0.0618532,0.7984060,0.0249908,0.5984125
1403637147588318976,0.0417867,-0.0424505,-0.0015073,-0.0619842,0.7983841,0.0250185,0.5984270
1403637147688318976,0.0417873,-0.0424564,-0.0015110,-0.0620140,0.7983592,0.0250735,0.5984548
1403637147788319232,0.0417884,-0.0424562,-0.0015309,-0.0620476,0.7983531,0.0250562,0.5984602
1403637147888318976,0.0417850,-0.0424646,-0.0015271,-0.0620728,0.7983552,0.0250627,0.5984546
1403637147988318976,0.0417781,-0.0424526,-0.0015206,-0.0621609,0.7983336,0.0251279,0.5984714
1403637148088318976,0.0418035,-0.0424645,-0.0015116,-0.0621363,0.7983198,0.0251255,0.5984925
1403637148188318976,0.0418085,-0.0424738,-0.0014728,-0.0621358,0.7982897,0.0251579,0.5985313
1403637148288319232,0.0417895,-0.0424571,-0.0014693,-0.0623788,0.7982726,0.0253902,0.5985191
1403637148388318976,0.0417941,-0.0424261,-0.0015032,-0.0624478,0.7982665,0.0254983,0.5985154
1403637148488318976,0.0417591,-0.0423995,-0.0014970,-0.0626829,0.7983418,0.0258136,0.5983769
1403637148588318976,0.0417464,-0.0423784,-0.0014938,-0.0628211,0.7983372,0.0260676,0.5983575
1403637148688318976,0.0416284,-0.0423349,-0.0015208,-0.0634283,0.7985002,0.0266751,0.5980492
1403637148788319232,0.0415598,-0.0422866,-0.0015351,-0.0637933,0.7986818,0.0272525,0.5977416
1403637148888318976,0.0414234,-0.0422974,-0.0015593,-0.0641161,0.7988482,0.0278880,0.5974554
1403637148988318976,0.0413805,-0.0422850,-0.0015566,-0.0648183,0.7989345,0.0285724,0.5972319
1403637149088318976,0.0413040,-0.0422777,-0.0016071,-0.0652152,0.7990308,0.0291875,0.5970300
1403637149188318976,0.0412099,-0.0423650,-0.0016228,-0.0653978,0.7991428,0.0298584,0.5968270
1403637149288319232,0.0410986,-0.0424002,-0.0015960,-0.0659567,0.7992013,0.0302832,0.5966656
1403637149388318976,0.0410269,-0.0424624,-0.0015928,-0.0665734,0.7993430,0.0311478,0.5963627
1403637149488318976,0.0407806,-0.0425262,-0.0015821,-0.0672302,0.7995974,0.0326290,0.5958686
1403637149588318976,0.0406580,-0.0426881,-0.0017210,-0.0678890,0.8009527,0.0361246,0.5937683
1403637149688318976,0.0397436,-0.0427564,-0.0022528,-0.0714117,0.8052230,0.0469348,0.5867823
1403637149788319232,0.0391265,-0.0442742,-0.0028469,-0.0741192,0.8081056,0.0514479,0.5820866
1403637149888318976,0.0391294,-0.0480018,-0.0031313,-0.0761673,0.8159428,0.0540413,0.5705396
1403637149988318976,0.0393445,-0.0569972,-0.0012428,-0.0694886,0.8267177,0.0607849,0.5549904
1403637150088318976,0.0417102,-0.0708452,0.0084950,-0.0557975,0.8364067,0.0687344,0.5409123
1403637150188318976,0.0514225,-0.0865451,0.0264127,-0.0449840,0.8399514,0.0713721,0.5360635
1403637150288319232,0.0696516,-0.1012707,0.0510716,-0.0395507,0.8373684,0.0689955,0.5408230
1403637150388318976,0.0951116,-0.1140215,0.0799553,-0.0395321,0.8306846,0.0639184,0.5516474
1403637150488318976,0.1246457,-0.1260338,0.1086396,-0.0389017,0.8247324,0.0596202,0.5610246
1403637150588318976,0.1547998,-0.1379274,0.1363982,-0.0372673,0.8226727,0.0563603,0.5644859
1403637150688318976,0.1861973,-0.1489274,0.1618279,-0.0357453,0.8216988,0.0540451,0.5662265
1403637150788319232,0.2185578,-0.1591584,0.1851631,-0.0333966,0.8214828,0.0532148,0.5667618
1403637150888318976,0.2519584,-0.1684827,0.2074636,-0.0315123,0.8184255,0.0530820,0.5712871
1403637150988318976,0.2849023,-0.1773976,0.2276347,-0.0312419,0.8139146,0.0527120,0.5777442
1403637151088318976,0.3162288,-0.1855206,0.2432981,-0.0318016,0.8097265,0.0535752,0.5834907
1403637151188318976,0.3438375,-0.1921327,0.2551689,-0.0330086,0.8064642,0.0553794,0.5877576
1403637151288319232,0.3670127,-0.1979148,0.2683516,-0.0357504,0.8102760,0.0557754,0.5822918
1403637151388318976,0.3873618,-0.2032274,0.2906585,-0.0447422,0.8154236,0.0518169,0.5748021
1403637151488318976,0.4061939,-0.2093151,0.3235244,-0.0477227,0.8183301,0.0514450,0.5704488
1403637151588318976,0.4250547,-0.2178008,0.3546137,-0.0459775,0.8188931,0.0539218,0.5695547
1403637151688318976,0.4456274,-0.2292466,0.3816245,-0.0443687,0.8185589,0.0573388,0.5698289
1403637151788319232,0.4645347,-0.2406583,0.4022511,-0.0437708,0.8189789,0.0590859,0.5690927
1403637151888318976,0.4860193,-0.2526358,0.4163370,-0.0433477,0.8187331,0.0610082,0.5692760
1403637151988318976,0.5052022,-0.2639870,0.4286143,-0.0430234,0.8189290,0.0618690,0.5689257
1403637152088318976,0.5218382,-0.2759995,0.4474729,-0.0440617,0.8194266,0.0611439,0.5682078
1403637152188318976,0.5396010,-0.2882213,0.4693336,-0.0440292,0.8205584,0.0597759,0.5667205
1403637152288319232,0.5598244,-0.2993724,0.4843168,-0.0451593,0.8214813,0.0589641,0.5653781
1403637152388318976,0.5822193,-0.3108786,0.4930291,-0.0457093,0.8219831,0.0584779,0.5646545
1403637152488318976,0.6059390,-0.3214501,0.4971139,-0.0444368,0.8223806,0.0586011,0.5641643
1403637152588318976,0.6311157,-0.3337369,0.4959279,-0.0429516,0.8225181,0.0582685,0.5641134
1403637152688318976,0.6573412,-0.3467256,0.4903069,-0.0426039,0.8215663,0.0578601,0.5655670
1403637152788319232,0.6845984,-0.3611287,0.4879448,-0.0450041,0.8191580,0.0557666,0.5690737
1403637152888318976,0.7105790,-0.3767817,0.4929448,-0.0456438,0.8165355,0.0546698,0.5728854
1403637152988318976,0.7342994,-0.3961938,0.5081287,-0.0432882,0.8153964,0.0550809,0.5746485
1403637153088318976,0.7553033,-0.4123605,0.5203109,-0.0405882,0.8152933,0.0555938,0.5749424
1403637153188318976,0.7776327,-0.4320308,0.5296773,-0.0385125,0.8165823,0.0556700,0.5732460
1403637153288319232,0.7981328,-0.4514355,0.5339059,-0.0351142,0.8173724,0.0566431,0.5722421
1403637153388318976,0.8201000,-0.4704441,0.5349253,-0.0320785,0.8175778,0.0571485,0.5720765
1403637153488318976,0.8435842,-0.4896383,0.5398714,-0.0292993,0.8191345,0.0573852,0.5699711
1403637153588318976,0.8642149,-0.5053633,0.5495455,-0.0288797,0.8213159,0.0566818,0.5669157
1403637153688318976,0.8882706,-0.5196964,0.5664975,-0.0289261,0.8209257,0.0568589,0.5674604
1403637153788319232,0.9160253,-0.5332461,0.5883418,-0.0286175,0.8188376,0.0567322,0.5704976
1403637153888318976,0.9397881,-0.5444890,0.6025729,-0.0299229,0.8173493,0.0562075,0.5726129
1403637153988318976,0.9690038,-0.5572098,0.6103398,-0.0311006,0.8160127,0.0560644,0.5744674
1403637154088318976,0.9934773,-0.5660059,0.6094266,-0.0337748,0.8176490,0.0558084,0.5720095
1403637154188318976,1.0175988,-0.5753918,0.5998733,-0.0445140,0.8243375,0.0492712,0.5621909
1403637154288319232,1.0418677,-0.5876820,0.5863708,-0.0566119,0.8296187,0.0412017,0.5539227
1403637154388318976,1.0725166,-0.6059315,0.5689817,-0.0571274,0.8302550,0.0408994,0.5529378
1403637154488318976,1.1080255,-0.6268059,0.5518573,-0.0507737,0.8251063,0.0453642,0.5608599
1403637154588318976,1.1429609,-0.6510022,0.5339560,-0.0432785,0.8226137,0.0495464,0.5647821
1403637154688318976,1.1799584,-0.6785500,0.5184935,-0.0320947,0.8254348,0.0547128,0.5609223
1403637154788319232,1.2194980,-0.7037826,0.5030692,-0.0222484,0.8296666,0.0527536,0.5553157
1403637154888318976,1.2620382,-0.7283888,0.4915727,-0.0157034,0.8328470,0.0424755,0.5516477
1403637154988318976,1.3079024,-0.7515118,0.4854434,-0.0108978,0.8348440,0.0325853,0.5494133
1403637155088318976,1.3580185,-0.7729977,0.4896619,-0.0047986,0.8334758,0.0208338,0.5521423
1403637155188318976,1.4132639,-0.7928321,0.5017108,0.0007150,0.8283421,0.0072848,0.5601747
1403637155288319232,1.4712834,-0.8101939,0.5196266,0.0053202,0.8241481,0.0002375,0.5663494
1403637155388318976,1.5300292,-0.8273443,0.5389074,0.0095513,0.8196235,-0.0078674,0.5727688
1403637155488318976,1.5867491,-0.8457848,0.5518933,0.0169158,0.8161296,-0.0212983,0.5772284
1403637155588318976,1.6410281,-0.8644435,0.5561513,0.0217874,0.8145279,-0.0365411,0.5785624
1403637155688318976,1.6942856,-0.8828795,0.5533067,0.0227217,0.8143021,-0.0512044,0.5777317
1403637155788319232,1.7440811,-0.9037525,0.5441579,0.0265111,0.8133351,-0.0670178,0.5773142
1403637155888318976,1.7926646,-0.9289653,0.5292476,0.0350060,0.8131416,-0.0853642,0.5747071
1403637155988318976,1.8402612,-0.9592207,0.5103989,0.0485720,0.8131262,-0.1042826,0.5706064
1403637156088318976,1.8863030,-0.9931151,0.4923443,0.0598278,0.8083583,-0.1264245,0.5718342
1403637156188318976,1.9272990,-1.0329399,0.4761493,0.0724304,0.8023034,-0.1500773,0.5731840
1403637156288319232,1.9637335,-1.0789324,0.4623729,0.0867064,0.7960340,-0.1746505,0.5729826
1403637156388318976,1.9939674,-1.1286454,0.4488886,0.1011201,0.7903141,-0.1990046,0.5705922
1403637156488318976,2.0204218,-1.1824008,0.4341796,0.1156903,0.7844758,-0.2215220,0.5675751
1403637156588318976,2.0431303,-1.2397056,0.4171420,0.1311502,0.7778124,-0.2417454,0.5651253
1403637156688318976,2.0632371,-1.3010683,0.3959688,0.1471957,0.7714949,-0.2601420,0.5616539
1403637156788319232,2.0827812,-1.3652835,0.3677742,0.1619422,0.7680135,-0.2738196,0.5558352
1403637156888318976,2.1001506,-1.4325708,0.3348194,0.1737140,0.7696176,-0.2816464,0.5460654
1403637156988318976,2.1165104,-1.5014236,0.2970743,0.1818764,0.7725347,-0.2848951,0.5375369
1403637157088318976,2.1346444,-1.5709427,0.2550114,0.1821536,0.7747952,-0.2879606,0.5325327
1403637157188318976,2.1538593,-1.6420357,0.2159536,0.1782816,0.7751132,-0.2908966,0.5317841
1403637157288319232,2.1737895,-1.7158643,0.1839529,0.1741373,0.7745384,-0.2923449,0.5331988
1403637157388318976,2.1891618,-1.7931203,0.1603758,0.1676843,0.7732244,-0.2943828,0.5360454
1403637157488318976,2.2032021,-1.8752162,0.1467442,0.1589903,0.7722215,-0.2968420,0.5387772
1403637157588318976,2.2157949,-1.9640356,0.1427081,0.1530264,0.7717860,-0.2970422,0.5410132
1403637157688318976,2.2228799,-2.0573252,0.1439240,0.1507245,0.7724730,-0.2952793,0.5416436
1403637157788319232,2.2280927,-2.1608678,0.1526837,0.1510612,0.7712794,-0.2922173,0.5449015
1403637157888318976,2.2289993,-2.2691324,0.1645691,0.1568132,0.7686102,-0.2872134,0.5496877
1403637157988318976,2.2253439,-2.3772238,0.1675102,0.1643566,0.7669243,-0.2819413,0.5525605
1403637158088318976,2.2196294,-2.4917916,0.1688141,0.1731461,0.7670045,-0.2756960,0.5529161
1403637158188318976,2.2119858,-2.6068881,0.1750337,0.1765511,0.7670652,-0.2729188,0.5531329
1403637158288319232,2.1990240,-2.7197074,0.1880204,0.1786761,0.7656794,-0.2748893,0.5533947
1403637158388318976,2.1842126,-2.8291957,0.2031681,0.1832145,0.7623024,-0.2833675,0.5522955
1403637158488318976,2.1634606,-2.9416138,0.2142126,0.1895981,0.7561369,-0.2969027,0.5515055
1403637158588318976,2.1386113,-3.0539257,0.2182075,0.1940067,0.7476602,-0.3166591,0.5505385
1403637158688318976,2.1066236,-3.1624701,0.2157984,0.2017273,0.7382463,-0.3378333,0.5478752
1403637158788319232,2.0703472,-3.2760369,0.2061757,0.2130752,0.7309532,-0.3559195,0.5418743
1403637158888318976,2.0303904,-3.3905039,0.1934579,0.2218643,0.7285642,-0.3683342,0.5331982
1403637158988318976,1.9885398,-3.5060593,0.1843507,0.2328635,0.7297833,-0.3722266,0.5240594
1403637159088318976,1.9457459,-3.6229135,0.1828585,0.2390713,0.7304756,-0.3747674,0.5184590
1403637159188318976,1.9017732,-3.7379369,0.1824972,0.2365581,0.7277040,-0.3793808,0.5201512
1403637159288319232,1.8577075,-3.8542717,0.1761310,0.2309462,0.7256598,-0.3828857,0.5229535
1403637159388318976,1.8122666,-3.9753529,0.1650538,0.2265395,0.7255556,-0.3839245,0.5242623
1403637159488318976,1.7621699,-4.0944589,0.1505426,0.2255058,0.7264981,-0.3813860,0.5252545
1403637159588318976,1.7103364,-4.2152620,0.1318183,0.2300982,0.7313919,-0.3754215,0.5207488
1403637159688318976,1.6537996,-4.3333922,0.1134567,0.2347433,0.7352926,-0.3698548,0.5171536
1403637159788319232,1.6036765,-4.4574762,0.1009959,0.2382053,0.7370847,-0.3657860,0.5159118
1403637159888318976,1.5531917,-4.5780063,0.0948849,0.2439556,0.7361287,-0.3663248,0.5142046
1403637159988318976,1.5026406,-4.6988711,0.0887663,0.2502256,0.7317298,-0.3776791,0.5092319
1403637160088318976,1.4527353,-4.8180895,0.0794483,0.2600051,0.7197526,-0.3931153,0.5097194
